18.455	40.029	2.9033	88.641	23.362	65
19.512	33.744	3.3963	82.939	39.295	185
16.669	46.68	3.3998	83.685	29.256	425
17.826	41.641	3.7032	82.481	37.47	225
18.311	51.668	4.3883	89.709	36.788	465
19.463	31.878	0.8937	89.639	20.563	185
22.602	40.145	3.4858	83.305	37.837	585
21.592	35.515	4.6716	61.57	42.944	265
16.328	39.525	0.20546	88.671	18.417	185
16.412	32.138	2.5998	80.861	18.943	65
17.793	36.839	2.7571	94.618	39.39	385
20.336	38.567	1.1532	91.339	35.97	185
17.549	38.419	1.2806	84.468	54.398	185
18.451	35.714	1.2656	93.591	33.295	145
21.987	37.837	2.059	89.497	30.718	185
19.235	42.177	4.5894	90.046	53.614	225
19.859	28.084	3.2461	79.503	30.401	305
15.562	38.58	3.3973	85.403	24.547	145
20.788	51.595	4.5334	70.217	42.34	185
17.494	40.676	2.2761	85.441	35.479	145
22.692	40.321	2.5919	92.178	36.149	265
21.262	34.005	1.6743	84.687	36.368	185
18.593	35.754	1.997	79.896	23.262	145
16.026	39.701	2.8703	85.418	36.033	185
18.841	35.43	3.6458	82.615	31.748	105
15.866	46.556	3.0752	74.207	34.647	185
15.909	42.476	2.4423	81.236	25.036	105
20.147	39.505	5.8605	75.95	39.202	545
16.357	34.365	1.3666	93.353	25.578	225
21.411	56.581	5.0889	86.651	39.681	385
16.392	40.107	3.1898	84.434	31.441	145
17.821	33.111	0.94532	88.458	40.059	185
20.817	37.62	2.37	81.014	35.155	225
16.685	34.118	2.577	87.861	26.881	145
16.177	39.043	3.7584	78.653	26.189	225
17.869	31.622	3.5774	71.499	22.86	345
20.403	36.785	0.47213	85.33	45.3	225
20.57	38.469	2.4854	84.778	29.775	345
18.786	42.881	1.9348	80.01	37.281	185
17.688	41.326	1.1178	89.949	40.862	185
19.345	37.777	3.6429	90.066	34.878	505
20.898	38.847	0.65015	86.943	19.544	185
16.992	37.596	4.3578	75.476	36.538	145
17.094	34.702	1.9507	93.587	27.111	265
16.479	38.488	0.31497	92.686	42.705	185
19.854	40.885	3.6069	71.396	38.694	145
18.454	34.71	1.1086	88.141	34.106	145
17.248	46.387	3.0469	87.552	28.259	185
16.052	46.124	3.5939	74.525	30.447	145
16.049	38.478	0.86188	93.619	38.556	105
17.927	33.233	2.8014	82.58	23.175	65
18.999	31.411	0.28401	95.098	22.539	185
19.51	35.714	3.0162	83.908	25.343	185
16.4	33.381	0.37896	95.888	36.181	185
19.638	32.714	2.1726	81.478	31.276	305
16.691	39.063	3.7781	63.38	36.652	145
18.846	30.821	1.4809	83.412	22.487	185
19.111	40.383	1.0844	96.063	26.788	105
15.365	33.831	4.0752	71.158	30.068	185
